,Tweet Id,Followers,Friends,Favorites,Day,Month,Date,Time,Year,Pos,Neg,Mentions_count,Hashtags_count,bin,Mentions_score,Hashtags_score,Mentions_score_avg,Hashtags_score_avg
1728,1242168001052446721,1107770,2358,96,1,3,23,19,2020,1,-3,0,0,0,0,0,0.0,0.0
1729,1236397833533583360,79350,138,55,6,3,7,21,2020,2,-2,0,1,0,0,24029,0.0,24029.0
1730,1242694373848072193,107578,5147,49,3,3,25,6,2020,1,-1,1,0,0,9416,0,9416.0,0.0
1731,1216089169111351296,2570,271,29,6,1,11,20,2020,1,-1,0,4,0,0,7969,0.0,1992.25
1732,1232858034164113408,27988,27732,45,4,2,27,2,2020,3,-1,0,0,0,0,0,0.0,0.0
1733,1247955166936137729,2694,573,105,3,4,8,18,2020,1,-3,2,0,0,159709,0,79854.5,0.0
1734,1250094394889375746,62439,1133,143,2,4,14,16,2020,3,-1,2,0,0,6,0,3.0,0.0
1735,1253994823243247616,3913685,0,88,6,4,25,10,2020,1,-2,0,0,0,0,0,0.0,0.0
1736,1240929597157330944,26400,23834,8,5,3,20,9,2020,1,-1,0,1,0,0,4200,0.0,4200.0
1737,1249354270283051009,8650826,1084,64,7,4,12,15,2020,1,-1,0,0,0,0,0,0.0,0.0
1738,1245145258150825985,26065,25879,22,3,4,1,0,2020,2,-2,1,11,0,1979,8204,1979.0,745.8181818181819
1739,1237515272640057346,241562,572,88,2,3,10,23,2020,1,-1,2,0,0,94,0,47.0,0.0
1740,1200768201497436162,9456,2048,128,6,11,30,13,2019,1,-1,0,0,0,0,0,0.0,0.0
1741,1246964783527669760,1485,33,80,1,4,6,0,2020,1,-3,0,1,0,0,4,0.0,4.0
1742,1236712805258018821,299402,181636,211,7,3,8,17,2020,1,-3,0,0,0,0,0,0.0,0.0
1743,1247786176854888450,41685,469,222,3,4,8,7,2020,2,-1,0,2,0,0,3123,0.0,1561.5
1744,1200635939862781953,16190,13568,236,6,11,30,4,2019,1,-1,0,0,0,0,0,0.0,0.0
1745,1243766640648560640,3297,4813,39,6,3,28,5,2020,1,-1,1,5,0,7791,1395,7791.0,279.0
1746,1255112026830934019,307002,127,117,2,4,28,12,2020,1,-2,0,0,0,0,0,0.0,0.0
1747,1186619731056496641,102257,1840,57,2,10,22,12,2019,1,-3,0,1,0,0,1,0.0,1.0
1748,1240646467267649537,3587,2365,38,4,3,19,14,2020,1,-1,0,2,0,0,216417,0.0,108208.5
1749,1233489117276540929,90217,34593,49,5,2,28,20,2020,1,-4,0,0,0,0,0,0.0,0.0
1750,1225865483003494401,1960,339,188,5,2,7,19,2020,1,-2,0,0,0,0,0,0.0,0.0
1751,1196021406405943296,5078,7,165,7,11,17,11,2019,2,-1,0,1,0,0,1,0.0,1.0
1752,1247320653071556610,319236,1548,11,2,4,7,0,2020,1,-1,0,0,0,0,0,0.0,0.0
1753,1236737410425327619,236438,1194,30,7,3,8,19,2020,2,-1,0,0,0,0,0,0.0,0.0
1754,1254534984058187777,7886,559,73,7,4,26,22,2020,1,-4,0,0,0,0,0,0.0,0.0
1755,1223028911044550656,35953,35711,8,4,1,30,23,2020,1,-1,0,0,0,0,0,0.0,0.0
1756,1239623198876016640,1415,1489,25,1,3,16,18,2020,2,-1,0,0,0,0,0,0.0,0.0
1757,1212681463893823488,16772,701,58,4,1,2,10,2020,2,-1,0,0,0,0,0,0.0,0.0
1758,1237987844766830592,32410,26240,28,4,3,12,6,2020,3,-1,0,3,0,0,3942,0.0,1314.0
1759,1226701902420856832,10223,3877,84,1,2,10,2,2020,1,-2,0,5,0,0,481,0.0,96.2
1760,1245417272547708929,3023,1423,67,3,4,1,18,2020,1,-1,2,2,0,4,259357,2.0,129678.5
1761,1248272439693520896,219635,88,14,4,4,9,15,2020,1,-1,0,0,0,0,0,0.0,0.0
1762,1205041955203362818,34470,10011,95,4,12,12,8,2019,1,-1,1,1,0,43,280,43.0,280.0
1763,1251941243824877569,235667,62,175,7,4,19,18,2020,2,-1,0,4,0,0,264885,0.0,66221.25
1764,1185676465972621315,2324,4759,23,6,10,19,21,2019,3,-1,1,1,0,24,2,24.0,2.0
1765,1182495705778311169,39044,1243,328,5,10,11,3,2019,1,-1,0,1,0,0,57,0.0,57.0
1766,1243947398302490627,55399,296,41,6,3,28,17,2020,1,-4,0,0,0,0,0,0.0,0.0
1767,1243937347701522432,58741,25816,31,6,3,28,16,2020,1,-2,0,0,0,0,0,0.0,0.0
1768,1251118163334500352,18207,1420,73,5,4,17,11,2020,1,-3,0,0,0,0,0,0.0,0.0
1769,1238761669490343936,11761,374,20,6,3,14,9,2020,1,-1,0,0,0,0,0,0.0,0.0
1770,1223561016656695298,2403,1401,1,6,2,1,10,2020,1,-1,0,1,0,0,366,0.0,366.0
1771,1238667628723535872,99109,49768,53,6,3,14,3,2020,1,-3,0,2,0,0,629,0.0,314.5
1772,1249567114257670145,44730,799,35,1,4,13,5,2020,1,-4,1,2,0,166,55,166.0,27.5
1773,1255207304036782083,8833,1103,60,2,4,28,18,2020,1,-1,0,4,0,0,50,0.0,12.5
1774,1246860736514658309,31741,31453,15,7,4,5,18,2020,2,-1,0,0,0,0,0,0.0,0.0
1775,1239631099338403846,3070435,638,26,1,3,16,19,2020,1,-3,0,1,0,0,24029,0.0,24029.0
1776,1251018799244951554,45143,844,27,5,4,17,5,2020,1,-1,0,0,0,0,0,0.0,0.0
1777,1249102078191865859,34469,1512,118,6,4,11,22,2020,3,-3,0,0,0,0,0,0.0,0.0
1778,1242737680040906752,10574,1607,59,3,3,25,8,2020,1,-1,0,0,0,0,0,0.0,0.0
1779,1234603588619526148,11458,3206,128,1,3,2,22,2020,1,-1,0,0,0,0,0,0.0,0.0
1780,1251534979659493377,2463,1026,31,6,4,18,15,2020,3,-1,0,0,0,0,0,0.0,0.0
1781,1225483616060366849,5940,1694,32,4,2,6,18,2020,1,-1,0,7,0,0,6882,0.0,983.1428571428572
1782,1181603381317517312,9251,161,52,2,10,8,16,2019,1,-1,1,0,0,196,0,196.0,0.0
1783,1250300342203371525,88217,864,23,3,4,15,5,2020,2,-4,0,0,0,0,0,0.0,0.0
1784,1214032501607424000,4942,402,200,1,1,6,3,2020,2,-1,0,3,0,0,127,0.0,42.333333333333336
1785,1207358014312853504,23645,2221,115,3,12,18,17,2019,3,-3,1,0,0,29,0,29.0,0.0
1786,1221421781992370177,14054,552,140,7,1,26,13,2020,1,-1,0,0,0,0,0,0.0,0.0
1787,1244101927782105088,798710,773,73,7,3,29,3,2020,1,-1,0,0,0,0,0,0.0,0.0
1788,1247602462447603713,37062,517,111,2,4,7,19,2020,1,-1,0,0,0,0,0,0.0,0.0
1789,1193524816646672384,2347,4597,80,7,11,10,13,2019,2,-3,3,1,0,16378,645,5459.333333333333,645.0
1790,1212475112827441152,1235,205,41,3,1,1,20,2020,3,-2,0,0,0,0,0,0.0,0.0
1791,1220077034765942788,1031,1758,10,3,1,22,20,2020,1,-1,0,0,0,0,0,0.0,0.0
1792,1248114734311698432,7695,427,47,4,4,9,5,2020,2,-1,0,0,0,0,0,0.0,0.0
1793,1200617904263184385,306,325,5,6,11,30,3,2019,1,-4,1,2,0,1,22,1.0,11.0
1794,1235218024371716097,123832,971,46,3,3,4,14,2020,2,-3,2,1,0,253,25917,126.5,25917.0
1795,1189563559065325569,5,289,88,3,10,30,15,2019,1,-1,0,2,0,0,2,0.0,1.0
1796,1233543556020596736,5196,380,26,6,2,29,0,2020,2,-1,2,5,0,169,249823,84.5,49964.6
1797,1219982546919940096,2452,655,45,3,1,22,13,2020,2,-4,0,0,0,0,0,0.0,0.0
1798,1253712857591500800,1736658,514,50,5,4,24,15,2020,1,-2,0,2,0,0,261049,0.0,130524.5
1799,1184241708239687680,86542,19519,45,2,10,15,22,2019,1,-3,0,0,0,0,0,0.0,0.0
1800,1251392058822139908,571704,2046,355,6,4,18,6,2020,1,-1,0,0,0,0,0,0.0,0.0
1801,1246202069582843904,43,118,445,5,4,3,22,2020,2,-2,2,0,0,3554,0,1777.0,0.0
1802,1246693806512144384,136,441,5,7,4,5,6,2020,2,-1,2,9,0,691,21824,345.5,2424.8888888888887
1803,1236374307347062786,31713,33031,91,6,3,7,19,2020,1,-2,0,0,0,0,0,0.0,0.0
1804,1206460460691795968,94,111,194,1,12,16,6,2019,2,-1,0,0,0,0,0,0.0,0.0
1805,1182309385847967744,17,144,106,4,10,10,14,2019,1,-1,0,2,0,0,6,0.0,3.0
1806,1233594659496030208,150111,2892,28,6,2,29,3,2020,1,-1,0,0,0,0,0,0.0,0.0
1807,1253072758684233730,5985,468,80,3,4,22,21,2020,1,-2,0,0,0,0,0,0.0,0.0
1808,1241630285663539203,79622,68271,32,7,3,22,7,2020,1,-4,0,0,0,0,0,0.0,0.0
1809,1248378350172688394,88357,348,664,4,4,9,22,2020,1,-1,0,0,0,0,0,0.0,0.0
1810,1178941874398216193,7008,6610,11,2,10,1,7,2019,1,-3,0,1,0,0,29,0.0,29.0
1811,1246475211043528705,206,84,26,6,4,4,16,2020,1,-4,0,0,0,0,0,0.0,0.0
1812,1238989028042641408,1105372,404,45,7,3,15,0,2020,1,-3,0,0,0,0,0,0.0,0.0
1813,1189977492616105984,395,151,43,4,10,31,18,2019,1,-3,0,1,0,0,163,0.0,163.0
1814,1246708163182821376,104300,577,83,7,4,5,7,2020,4,-1,0,0,0,0,0,0.0,0.0
1815,1241435051222540299,2739,246,173,6,3,21,18,2020,1,-1,0,0,0,0,0,0.0,0.0
1816,1243238440797233153,287,185,47,4,3,26,18,2020,2,-1,0,0,0,0,0,0.0,0.0
1817,1252926388820217859,254336,635,70,3,4,22,11,2020,2,-1,0,3,0,0,208702,0.0,69567.33333333331
1818,1249950094767599616,1565,524,21,2,4,14,6,2020,1,-2,0,0,0,0,0,0.0,0.0
1819,1242761773540945921,4119,128,132,3,3,25,10,2020,2,-3,0,1,0,0,863,0.0,863.0
1820,1227988425732653060,7938,2640,31,4,2,13,16,2020,2,-1,0,1,0,0,6769,0.0,6769.0
1821,1241385790619484161,23904,0,97,6,3,21,15,2020,1,-1,0,0,0,0,0,0.0,0.0
1822,1220618089416527872,6278,3249,178,5,1,24,8,2020,1,-1,0,0,0,0,0,0.0,0.0
1823,1255729733016457216,427,371,19,4,4,30,5,2020,1,-1,0,0,0,0,0,0.0,0.0
1824,1238135132558635008,970,872,31,4,3,12,16,2020,2,-1,0,0,0,0,0,0.0,0.0
1825,1233343979720204289,181,165,29,5,2,28,10,2020,2,-4,0,0,0,0,0,0.0,0.0
1826,1216566983489011712,171,137,23,1,1,13,3,2020,2,-2,1,2,0,4589,8350,4589.0,4175.0
1827,1235991169731084288,55312,992,71,5,3,6,18,2020,1,-1,0,0,0,0,0,0.0,0.0
1828,1191207374943506432,22819,3271,314,1,11,4,4,2019,3,-1,0,0,0,0,0,0.0,0.0
1829,1254826282015211524,4276,382,41,1,4,27,17,2020,3,-1,1,2,0,28,161,28.0,80.5
1830,1234866484490461188,1200,308,83,2,3,3,15,2020,1,-2,0,0,0,0,0,0.0,0.0
1831,1248267919861207043,3198,805,28,4,4,9,15,2020,2,-3,0,0,0,0,0,0.0,0.0
1832,1248595612964196353,540,423,20,5,4,10,12,2020,3,-1,1,4,0,436,31543,436.0,7885.75
1833,1236982167999307776,42775,8947,130,1,3,9,11,2020,1,-4,0,9,0,0,233358,0.0,25928.66666666667
1834,1238860256962207744,27965,171,93,6,3,14,16,2020,2,-4,0,0,0,0,0,0.0,0.0
1835,1242245007760744448,3358,891,129,2,3,24,0,2020,2,-1,0,0,0,0,0,0.0,0.0
1836,1224399444017283072,69378,7612,25,1,2,3,18,2020,1,-1,0,1,0,0,285,0.0,285.0
1837,1187421251716943872,685147,164,159,4,10,24,17,2019,1,-1,0,0,0,0,0,0.0,0.0
1838,1238617011707498497,15980,9584,57,6,3,14,0,2020,1,-1,0,0,0,0,0,0.0,0.0
1839,1228122948919275522,3107728,326,114,5,2,14,1,2020,1,-3,0,0,0,0,0,0.0,0.0
1840,1233469222631636994,348523,53575,60,5,2,28,19,2020,1,-1,0,0,0,0,0,0.0,0.0
1841,1247149773792182273,4123,5015,63,1,4,6,13,2020,3,-1,3,1,0,4,22891,1.3333333333333333,22891.0
1842,1253078379252690944,51829,51815,58,3,4,22,21,2020,2,-1,0,1,0,0,2770,0.0,2770.0
1843,1242943477983465472,2790,496,124,3,3,25,22,2020,2,-1,0,1,0,0,258958,0.0,258958.0
1844,1245437260591398913,45430,1914,57,3,4,1,19,2020,1,-1,0,1,0,0,1,0.0,1.0
1845,1183279345931915264,9509,1368,9,7,10,13,7,2019,1,-1,0,1,0,0,42,0.0,42.0
1846,1244764364718120960,3987,2120,94,1,3,30,23,2020,1,-1,0,0,0,0,0,0.0,0.0
1847,1229526013140520960,7642,598,159,1,2,17,22,2020,4,-4,0,0,0,0,0,0.0,0.0
1848,1250845559943921664,226,545,55,4,4,16,17,2020,3,-2,1,1,0,133503,31,133503.0,31.0
1849,1206706325737984000,4696,925,142,1,12,16,22,2019,2,-1,0,0,0,0,0,0.0,0.0
1850,1253757973945626624,54841,5676,68,5,4,24,18,2020,1,-5,0,0,0,0,0,0.0,0.0
1851,1242101797134782464,56221,3549,20,1,3,23,14,2020,1,-1,0,0,0,0,0,0.0,0.0
1852,1253757314588389377,16157,4974,35,5,4,24,18,2020,1,-1,0,0,0,0,0,0.0,0.0
1853,1233479053413408775,45102,3559,16,5,2,28,19,2020,2,-1,0,3,0,0,25947,0.0,8649.0
1854,1243163900394250243,17139,16666,94,4,3,26,13,2020,1,-3,0,0,0,0,0,0.0,0.0
1855,1236742231903670272,17047,10537,5,7,3,8,19,2020,1,-1,0,1,0,0,52933,0.0,52933.0
1856,1245040298541101061,1661,550,128,2,3,31,17,2020,1,-1,0,0,0,0,0,0.0,0.0
1857,1219903584248061952,11298,315,215,3,1,22,8,2020,1,-3,0,0,0,0,0,0.0,0.0
1858,1246238422357999622,41707,41344,96,6,4,4,0,2020,1,-2,0,0,0,0,0,0.0,0.0
1859,1179746376785285121,11095,118,86,4,10,3,13,2019,1,-1,0,4,0,0,1016,0.0,254.0
1860,1241404550000652296,2494,1604,19,6,3,21,16,2020,1,-2,0,0,0,0,0,0.0,0.0
1861,1232396856111587328,37201,17063,118,2,2,25,20,2020,1,-1,0,0,0,0,0,0.0,0.0
1862,1244723992793165824,18821,77,19,1,3,30,20,2020,1,-4,0,2,0,0,264818,0.0,132409.0
1863,1240846275882266624,609,453,49,5,3,20,3,2020,1,-1,0,4,0,0,272936,0.0,68234.0
1864,1255310062001836034,1024,446,50,3,4,29,1,2020,1,-3,0,0,0,0,0,0.0,0.0
1865,1236368802872426496,34842,1712,21,6,3,7,19,2020,1,-1,0,0,0,0,0,0.0,0.0
1866,1219944067297173504,237431,315,32,3,1,22,11,2020,2,-1,0,2,0,0,5,0.0,2.5
1867,1239511833578479619,51820,1872,62,1,3,16,11,2020,2,-1,0,0,0,0,0,0.0,0.0
1868,1235245526066647052,29445,27513,12,3,3,4,16,2020,1,-3,0,2,0,0,251149,0.0,125574.5
1869,1245008382878052354,73903,3500,85,2,3,31,15,2020,2,-1,0,3,0,0,258966,0.0,86322.0
1870,1238786502710243328,3081,899,44,6,3,14,11,2020,2,-1,0,0,0,0,0,0.0,0.0
1871,1249079277858852864,37960,900,123,6,4,11,20,2020,1,-1,0,0,0,0,0,0.0,0.0
1872,1189190047393648640,1012,270,100,2,10,29,14,2019,2,-1,2,0,0,2,0,1.0,0.0
1873,1238654707981156352,670,32,79,6,3,14,2,2020,3,-4,0,0,0,0,0,0.0,0.0
1874,1200606524864753664,981907,609,965,6,11,30,2,2019,2,-1,0,0,0,0,0,0.0,0.0
1875,1235620974386712576,31769,1476,63,4,3,5,17,2020,3,-1,0,0,0,0,0,0.0,0.0
1876,1228412339998908423,1607,233,131,5,2,14,20,2020,1,-4,0,0,0,0,0,0.0,0.0
1877,1244027919313383424,7200,862,399,6,3,28,22,2020,1,-1,0,0,0,0,0,0.0,0.0
1878,1251078474409947136,455790,405,30,5,4,17,9,2020,1,-2,0,0,0,0,0,0.0,0.0
1879,1249065475633545217,21782,1,21,6,4,11,20,2020,1,-1,0,1,0,0,31833,0.0,31833.0
1880,1240634878925983744,3052,315,58,4,3,19,13,2020,1,-1,0,0,0,0,0,0.0,0.0
1881,1186764632746266634,20815257,1102,27,2,10,22,22,2019,1,-1,0,0,0,0,0,0.0,0.0
1882,1253356988664352770,1985,3525,15,4,4,23,16,2020,1,-2,0,0,0,0,0,0.0,0.0
1883,1252645628909322240,17979,18087,23,2,4,21,17,2020,1,-1,0,0,0,0,0,0.0,0.0
1884,1248262133353193477,45848,154,37,4,4,9,14,2020,1,-4,0,1,0,0,258958,0.0,258958.0
1885,1251918493815132161,7714,1922,248,7,4,19,17,2020,2,-1,0,0,0,0,0,0.0,0.0
1886,1254781475574042627,94383,5074,20,1,4,27,14,2020,2,-2,1,0,0,1,0,1.0,0.0
1887,1241050198287187970,1354659,1346,38,5,3,20,17,2020,1,-1,0,1,0,0,8,0.0,8.0
1888,1251276501703589889,83106,170,94,5,4,17,22,2020,1,-1,0,0,0,0,0,0.0,0.0
1889,1254504256423542786,35695,1594,57,7,4,26,20,2020,2,-1,0,1,0,0,22891,0.0,22891.0
1890,1206236222160605184,129055,1686,18,7,12,15,15,2019,1,-1,1,0,0,1,0,1.0,0.0
1891,1226713017431158784,146505,155531,53,1,2,10,3,2020,3,-1,0,0,0,0,0,0.0,0.0
1892,1250462538237726733,6894,1213,43,3,4,15,16,2020,1,-2,0,0,0,0,0,0.0,0.0
1893,1194397581587075072,128692,50353,32,2,11,12,23,2019,2,-2,0,0,0,0,0,0.0,0.0
1894,1254754660520300544,8130,253,30,1,4,27,12,2020,1,-3,1,1,0,3,258958,3.0,258958.0
1895,1246994674910236676,5,6,40,1,4,6,2,2020,3,-1,0,1,0,0,177,0.0,177.0
1896,1199799279860228097,39837,34102,33,3,11,27,21,2019,1,-4,0,2,0,0,7457,0.0,3728.5
1897,1241414261215318020,8196,1016,83,6,3,21,17,2020,2,-1,1,0,0,1,0,1.0,0.0
1898,1202374516678242309,10836,25,54,3,12,4,23,2019,1,-1,0,0,0,0,0,0.0,0.0
1899,1242481452995969024,6703,856,14,2,3,24,16,2020,2,-1,0,1,0,0,258958,0.0,258958.0
1900,1237088785910960128,1255961,980,39,1,3,9,18,2020,1,-1,0,0,0,0,0,0.0,0.0
1901,1242189945843916800,127487,3308,14,1,3,23,20,2020,1,-4,0,0,0,0,0,0.0,0.0
1902,1209270314632458241,4047,33,258,2,12,24,0,2019,1,-1,0,0,0,0,0,0.0,0.0
1903,1252456688793407488,3,18,7,2,4,21,4,2020,2,-1,0,1,0,0,303,0.0,303.0
1904,1237120321829900289,28060,27329,41,1,3,9,20,2020,1,-2,3,2,0,2272,1037,757.3333333333335,518.5
1905,1236403347013410817,2956,2865,56,6,3,7,21,2020,1,-3,0,1,0,0,205754,0.0,205754.0
1906,1203693820342423557,38570,1513,134,7,12,8,15,2019,1,-1,1,0,0,2,0,2.0,0.0
1907,1224731535745736709,2671092,130,71,2,2,4,16,2020,1,-1,2,0,0,2,0,1.0,0.0
1908,1255767036749201408,95839,625,407,4,4,30,7,2020,1,-1,0,0,0,0,0,0.0,0.0
1909,1223064863137783811,174259,69276,67,5,1,31,2,2020,1,-3,0,0,0,0,0,0.0,0.0
1910,1241606795409248257,70,196,21,7,3,22,6,2020,3,-1,0,2,0,0,664,0.0,332.0
1911,1213187773567361024,1710,1595,68,5,1,3,19,2020,1,-2,0,0,0,0,0,0.0,0.0
1912,1202434546173718529,25,25,8,4,12,5,3,2019,2,-2,0,3,0,0,6871,0.0,2290.333333333333
1913,1242573145430806528,34142,35714,32,2,3,24,22,2020,1,-1,0,1,0,0,18257,0.0,18257.0
1914,1221695728575295490,23271,986,38,1,1,27,7,2020,1,-1,0,0,0,0,0,0.0,0.0
1915,1249399730968371202,217120,218,180,7,4,12,18,2020,3,-1,0,0,0,0,0,0.0,0.0
1916,1251557276206448640,106837,696,143,6,4,18,17,2020,3,-3,0,0,0,0,0,0.0,0.0
1917,1238371201564590080,6673,3934,29,5,3,13,7,2020,1,-1,0,2,0,0,1639,0.0,819.5
1918,1180904806191390723,289,87,32,7,10,6,17,2019,1,-4,0,0,0,0,0,0.0,0.0
1919,1226303662110187520,21187739,1115,18,7,2,9,0,2020,1,-1,0,0,0,0,0,0.0,0.0
1920,1252127644411465728,58,136,5,1,4,20,6,2020,1,-1,3,1,0,2417,156,805.6666666666665,156.0
1921,1254725804849856512,3737551,185,77,1,4,27,10,2020,1,-1,0,0,0,0,0,0.0,0.0
1922,1196759356018171904,934,557,154,2,11,19,11,2019,1,-1,0,0,0,0,0,0.0,0.0
1923,1220717709090082816,158119,302,52,5,1,24,14,2020,3,-1,0,1,0,0,10,0.0,10.0
1924,1212314912120197121,4458,936,44,3,1,1,10,2020,2,-1,1,0,0,1538,0,1538.0,0.0
1925,1243015660441124869,24589,2689,170,4,3,26,3,2020,3,-1,0,2,0,0,260340,0.0,130170.0
1926,1244632478515712000,3130871,691,40,1,3,30,14,2020,4,-1,0,0,0,0,0,0.0,0.0
1927,1242838904295895040,2261660,13,55,3,3,25,15,2020,1,-1,0,3,0,0,36548,0.0,12182.666666666664
1928,1243237524698542083,84265,673,11,4,3,26,18,2020,3,-1,0,0,0,0,0,0.0,0.0
1929,1223023828282105856,12623908,61,96,4,1,30,23,2020,1,-1,0,0,0,0,0,0.0,0.0
1930,1251300455633780748,1013,6,58,6,4,18,0,2020,1,-4,0,3,0,0,3148,0.0,1049.3333333333333
1931,1242886506076872704,26530,1322,250,3,3,25,18,2020,3,-1,1,1,0,19,4807,19.0,4807.0
1932,1250141894388011008,3023,1166,39,2,4,14,19,2020,2,-1,0,3,0,0,52936,0.0,17645.333333333332
1933,1243378364074856448,1320,597,183,5,3,27,3,2020,3,-1,0,0,0,0,0,0.0,0.0
1934,1182866774615719936,88705,379,126,6,10,12,3,2019,1,-1,3,0,0,23133,0,7711.0,0.0
1935,1248942985019920384,39,398,59,6,4,11,11,2020,1,-1,0,0,0,0,0,0.0,0.0
1936,1198220016124125184,2785,757,8,6,11,23,12,2019,1,-4,0,0,0,0,0,0.0,0.0
1937,1243725828489236481,2678,1113,20,6,3,28,2,2020,4,-1,0,0,0,0,0,0.0,0.0
1938,1188850541897498624,42960,354,45,1,10,28,16,2019,1,-1,0,3,0,0,800,0.0,266.6666666666667
1939,1236304626623959041,3578,645,151,6,3,7,14,2020,1,-1,0,12,0,0,574,0.0,47.83333333333334
1940,1251469500815466496,83979,28998,90,6,4,18,11,2020,2,-1,0,0,0,0,0,0.0,0.0
1941,1226916195208658945,326697,2255,34,1,2,10,17,2020,2,-1,0,0,0,0,0,0.0,0.0
1942,1190121807472451586,17964,545,29,5,11,1,4,2019,2,-1,0,0,0,0,0,0.0,0.0
1943,1216407093600669696,4274,199,51,7,1,12,17,2020,1,-3,4,0,0,182,0,45.5,0.0
1944,1196855804915277826,1903,1675,69,2,11,19,18,2019,2,-1,0,0,0,0,0,0.0,0.0
1945,1251490277170319360,10608,37,314,6,4,18,12,2020,1,-1,0,2,0,0,51668,0.0,25834.0
1946,1217388047727243265,1264987,795,9,3,1,15,10,2020,1,-2,0,2,0,0,216,0.0,108.0
1947,1239780623260225536,27063,2049,143,2,3,17,5,2020,1,-1,2,0,0,135194,0,67597.0,0.0
1948,1246669534574063618,3122961,1254,40,7,4,5,5,2020,1,-3,0,0,0,0,0,0.0,0.0
1949,1247721684129460225,9,14,32,3,4,8,3,2020,1,-1,0,1,0,0,20,0.0,20.0
1950,1243245214439014402,7248309,1895,38,4,3,26,18,2020,1,-2,0,1,0,0,205754,0.0,205754.0
1951,1242889990205509632,15863,3272,68,3,3,25,19,2020,1,-3,0,0,0,0,0,0.0,0.0
1952,1237017442116702213,21661,338,75,1,3,9,14,2020,1,-1,1,1,0,10,1476,10.0,1476.0
1953,1215004535141228544,91,134,69,3,1,8,20,2020,4,-1,0,0,0,0,0,0.0,0.0
1954,1244553943788773378,3191,306,25,1,3,30,9,2020,1,-1,0,3,0,0,13099,0.0,4366.333333333333
1955,1238303215738748931,5501,1267,49,5,3,13,3,2020,2,-1,0,0,0,0,0,0.0,0.0
1956,1188501861369831424,131,1140,25,7,10,27,17,2019,3,-1,0,0,0,0,0,0.0,0.0
1957,1253424690493681664,849,171,46,4,4,23,20,2020,2,-1,2,0,0,8,0,4.0,0.0
1958,1204697346707271680,26785,11531,124,3,12,11,9,2019,3,-1,0,1,0,0,4,0.0,4.0
1959,1218099332034912256,1715,4856,52,5,1,17,9,2020,1,-1,1,4,0,3203,8208,3203.0,2052.0
1960,1243237299917402113,171743,131,14,4,3,26,18,2020,1,-2,1,0,0,377,0,377.0,0.0
1961,1254786594092900356,35117,6012,44,1,4,27,14,2020,1,-1,0,11,0,0,261248,0.0,23749.818181818184
1962,1238860430262624257,50952,3,60,6,3,14,16,2020,1,-1,1,2,0,2,20855,2.0,10427.5
1963,1244490040253632512,50300,95,25,1,3,30,5,2020,1,-1,0,3,0,0,15,0.0,5.0
1964,1240390455998713856,21381,19305,106,3,3,18,21,2020,1,-3,1,1,0,171,2,171.0,2.0
1965,1238596044671389696,29839,631,11,5,3,13,22,2020,1,-1,2,2,0,14899,259033,7449.5,129516.5
1966,1239283451175538688,18181,13267,35,7,3,15,20,2020,1,-1,0,0,0,0,0,0.0,0.0
1967,1247431116362928129,34268,90,133,2,4,7,7,2020,1,-1,0,0,0,0,0,0.0,0.0
1968,1205102901930188800,19225,19,80,4,12,12,12,2019,3,-3,0,0,0,0,0,0.0,0.0
1969,1181368884554653696,6527,648,50,2,10,8,0,2019,1,-1,0,0,0,0,0,0.0,0.0
1970,1255062697671983105,1101,908,13,2,4,28,9,2020,2,-2,1,1,0,18037,175,18037.0,175.0
1971,1248390859034251265,1791,367,19,4,4,9,23,2020,2,-1,0,0,0,0,0,0.0,0.0
1972,1242861131779248131,522599,672,94,3,3,25,17,2020,2,-1,1,0,0,21,0,21.0,0.0
1973,1232662020669005826,3966,562,131,3,2,26,13,2020,2,-1,0,0,0,0,0,0.0,0.0
1974,1189154068868091904,3533,2840,13,2,10,29,12,2019,1,-1,0,0,0,0,0,0.0,0.0
1975,1191740094929080321,290,846,70,2,11,5,15,2019,1,-1,0,1,0,0,138,0.0,138.0
1976,1240246892321177601,26621,1953,106,3,3,18,12,2020,3,-1,0,0,0,0,0,0.0,0.0
1977,1239216194919567360,8556,6967,106,7,3,15,15,2020,3,-1,0,0,0,0,0,0.0,0.0
1978,1242298223978524672,24543,662,72,2,3,24,3,2020,1,-2,0,0,0,0,0,0.0,0.0
1979,1252645568821821440,15867,14427,18,2,4,21,17,2020,1,-3,0,1,0,0,220,0.0,220.0
1980,1230820832282177538,116749,38,47,5,2,21,11,2020,2,-2,0,0,0,0,0,0.0,0.0
1981,1238156772038397953,613907,13511,68,4,3,12,17,2020,1,-1,0,0,0,0,0,0.0,0.0
1982,1250642880340910085,821395,226,32,4,4,16,4,2020,1,-3,0,0,0,0,0,0.0,0.0
1983,1190654564334104577,3416,1585,76,6,11,2,15,2019,1,-1,0,0,0,0,0,0.0,0.0
1984,1238158682308980736,4963,321,78,4,3,12,17,2020,1,-3,1,2,0,40,22892,40.0,11446.0
1985,1248875980724240386,9879,482,110,6,4,11,7,2020,1,-1,0,2,0,0,45396,0.0,22698.0
1986,1232552077383077889,10685,895,38,3,2,26,6,2020,2,-4,0,0,0,0,0,0.0,0.0
1987,1225860169755701248,412,786,391,5,2,7,19,2020,1,-1,3,0,0,5308,0,1769.333333333333,0.0
1988,1207277136182218752,14683,581,23,3,12,18,12,2019,2,-1,0,0,0,0,0,0.0,0.0
